CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SystemLogCode,RandomNoiseScore,Churn
CUST-10784,,0,Yes,No,38.0,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,53.62,2099.74,SYS_C,47.276458187103316,Yes
CUST-11194,Male,0,No,No,62.0,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card,23.04, ,SYS_A,54.81999771971149,No
CUST-10489,Female,0,No,No,54.0,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,58.7,3153.06,SYS_B,40.58034900655073,No
CUST-10154,Female,,Yes,Yes,55.0,Yes,Yes,DSL,No,No,One year,Yes,Credit card,64.08,3525.64,SYS_A,56.09238245195846,No
CUST-10638,Male,1,Yes,Yes,3.0,No,No phone service,Fiber optic,No,Yes,Two year,Yes,Mailed check,115.62,277.91,SYS_C,27.802169854711643,Yes
CUST-10662,F,1,Yes,No,35.0,Yes,No,DSL,No,No,Two year,Yes,Bank transfer,64.73,2312.42,SYS_C,28.212118305315787,No
CUST-10853,Female,0,No,No,10.0,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,23.06,283.93,SYS_C,35.83118463847519,Yes
CUST-10287,Female,1,Yes,No,29.0,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,72.28,2169.1,SYS_B,66.05990042431534,No
CUST-10625,Male,1,No,No,25.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,22.21,515.5,SYS_C,46.534445965079016,No
CUST-11135,Male,0,No,No,22.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,74.01,1668.38,SYS_A,29.16078097065095,No
CUST-10685,Female,0,No,No,40.0,Yes,Yes,Fiber optic,No,No,One year,No,Credit card,100.13,3955.57,SYS_B,48.24343915866157,Yes
CUST-11174,Female,0,No,No,69.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,86.03,6041.7,SYS_C,60.61060275672117,No
CUST-10887,Male,0,No,Yes,25.0,Yes,No,Fiber optic,Yes,No,Two year,Yes,Bank transfer,80.26,1946.68,SYS_C,51.11448444162072,No
CUST-10569,Male,0,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,77.67,2647.87,SYS_C,80.91868202690867,No
CUST-11152,Female,0,No,No,66.0,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,54.74, ,SYS_A,24.744084600329984,No
CUST-10734,Male,0,Yes,No,12.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,114.5,1322.48,SYS_C,71.6546221276939,Yes
CUST-10792,Female,0,No,Yes,42.0,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,104.82,4436.29,SYS_B,69.78614287052412,Yes
CUST-10017,Female,0,No,Yes,71.0,No,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,74.8,5380.91,SYS_A,32.45981804351293,No
CUST-10127,Female,0,No,Yes,3.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,72.23,181.88,SYS_A,55.54761036129568,Yes
CUST-10322,Female,0,No,No,40.0,No,No phone service,Fiber optic,No,No,One year,No,Mailed check,86.3,3407.4,SYS_C,35.94893967040976,Yes
CUST-10255,Female,0,No,No,25.0,Yes,Yes,DSL,Yes,No,One year,No,Mailed check,49.35,1337.26,SYS_C,53.876025733019496,No
CUST-10959,Female,0,Yes,No,2.0,No,No phone service,No,No internet service,No internet service,Two year,Yes,Mailed check,23.1,96.39,SYS_A,49.031331820208685,Yes
CUST-11188,Male,1,No,Yes,51.0,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer,55.83,2793.54,SYS_C,66.20556024767248,No
CUST-10190,Male,0,No,No,50.0,No,No phone service,Fiber optic,No,No,Two year,No,,101.36,4987.09,SYS_A,23.637910668615365,No
CUST-10115,Female,0,Yes,No,,No,No phone service,Fiber optic,No,No,One year,No,Mailed check,93.7,3102.43,SYS_A,33.937140566725546,No
CUST-11182,Female,0,Yes,Yes,6.0,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,113.93,739.37,SYS_C,61.502913010950806,Yes
CUST-10904,Male,1,No,No,31.0,Yes,Yes,DSL,Yes,No,Two year,Yes,Bank transfer,62.09,1900.89,SYS_A,27.074876267556785,No
CUST-10606,Male,1,Yes,No,7.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,55.84,412.52,SYS_C,47.470506354621364,No
CUST-10180,Male,0,No,No,20.0,Yes,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,69.07,1379.4,SYS_A,28.090359504832723,No
CUST-10301,Female,0,Yes,Yes,31.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,108.79,3308.21,SYS_C,25.762338051367436,Yes
CUST-10496,Female,0,Yes,No,19.0,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,58.13,1127.47,SYS_A,68.78300983331867,No
CUST-10348,Male,0,Yes,Yes,20.0,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,82.5,1714.66,SYS_A,51.646301019133546,Yes
CUST-10150,Female,0,No,No,34.0,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,114.65,3931.55,SYS_B,43.593454755468095,Yes
CUST-11000,Male,0,Yes,No,57.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,87.04,5000.04,SYS_A,53.11512170726372,No
CUST-10744,Male,0,No,No,13.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,109.09,1374.95,SYS_A,35.650645518384565,Yes
CUST-11090,F,0,No,Yes,24.0,Yes,Yes,Fiber optic,No,Yes,One year,No,Electronic check,96.61,2302.85,SYS_C,57.32599343543668,No
CUST-11068,Male,0,No,Yes,11.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,76.58,914.48,SYS_B,67.14001248233811,Yes
CUST-10517,Female,0,Yes,No,55.0,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer,84.21,4575.7,SYS_C,41.52501465135248,No
CUST-10372,Male,0,Yes,Yes,47.0,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,,3915.62,SYS_C,30.131403881946767,No
CUST-10045,Female,0,No,Yes,18.0,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,-150.0,1387.37,SYS_A,60.54862593233618,No
CUST-10476,Male,1,No,No,58.0,Yes,Yes,DSL,No,Yes,One year,No,Electronic check,75.14,4332.24,SYS_C,66.45951933428884,No
CUST-10157,Female,0,No,No,3.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Mailed check,115.35,317.33,SYS_A,42.81339355704631,Yes
CUST-11055,Male,0,No,Yes,47.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,49.21,2273.28,SYS_B,56.694701472147166,No
CUST-10171,Male,0,Yes,Yes,52.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,97.15,5052.53,SYS_C,59.442412339993865,Yes
CUST-10016,Male,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,104.42,224.91,SYS_A,55.56546823979025,Yes
CUST-10511,Male,0,Yes,No,28.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,88.97,2438.42,SYS_C,49.70524981697766,Yes
CUST-10048,Female,0,Yes,Yes,21.0,No,No phone service,DSL,No,Yes,One year,No,Credit card,80.03,1754.46,SYS_B,47.43181244326833,No
CUST-10191,Female,1,Yes,Yes,42.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,110.87,4647.57,SYS_B,75.86031073348258,Yes
CUST-10546,Male,0,Yes,No,58.0,No,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,72.21,4162.24,SYS_B,40.84626756125628,No
CUST-10515,Male,0,No,Yes,11.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,86.23,920.87,SYS_B,70.14843351944724,No
CUST-11145,Female,0,No,No,37.0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,77.07,2857.1,SYS_A,81.81973894601447,No
CUST-11033,Male,1,Yes,No,13.0,No,No phone service,DSL,No,Yes,Two year,Yes,Mailed check,56.66,795.48,SYS_C,46.51905967102999,No
CUST-10828,Female,0,No,No,44.0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,73.39,3248.85,SYS_C,46.61018975733066,No
CUST-11001,Female,1,Yes,No,70.0,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,24.68,1770.53,SYS_C,57.16493207143252,No
CUST-10480,Female,0,No,No,59.0,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card,23.86,1380.86,SYS_A,44.87329437617773,No
CUST-11137,Female,0,Yes,Yes,43.0,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,66.75,2851.5,SYS_B,50.49098716485548,Yes
CUST-10283,Male,0,No,Yes,22.0,No,No phone service,DSL,No,No,Month-to-month,No,Electronic check,52.48,1036.89,SYS_C,45.41394602553854,No
CUST-11091,Female,0,No,No,54.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.31,1234.81,SYS_B,32.878148011885415,Yes
CUST-10797,Female,0,Yes,Yes,43.0,No,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,90.0,3922.87,SYS_B,47.32453404179779,No
CUST-11160,Female,0,Yes,Yes,18.0,Yes,Yes,DSL,No,No,Two year,No,Electronic check,83.34,1525.85,SYS_A,39.7255029522148,No
CUST-10225,Male,1,Yes,No,46.0,No,No phone service,DSL,No,No,One year,Yes,Electronic check,82.46,3795.21,SYS_B,40.65990534024684,No
CUST-10026,M,0,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,72.93,4109.82,SYS_A,60.54105007414138,No
CUST-10282,Male,,No,No,24.0,Yes,No,Fiber optic,No,No,One year,No,Electronic check,98.77,2335.07,SYS_A,71.57316164422078,No
CUST-11158,Female,0,No,No,37.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,104.61,3859.57,SYS_B,56.43233831940004,Yes
CUST-10437,Female,0,Yes,No,7.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,74.14,530.31,SYS_B,43.602163278648604,Yes
CUST-11176,Female,0,No,Yes,64.0,Yes,Yes,Fiber optic,No,No,One year,No,Mailed check,99.52,6434.17,SYS_B,53.895622633996794,No
CUST-10364,Female,0,No,No,12.0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Credit card,65.89,808.94,SYS_A,13.92884305205287,Yes
CUST-10229,Female,0,Yes,Yes,27.0,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,83.71,2243.76,SYS_A,30.40109590315536,Yes
CUST-10037,Male,0,Yes,Yes,53.0,Yes,No,DSL,Yes,No,Two year,Yes,Electronic check,84.73,4486.76,SYS_B,41.34267743665758,No
CUST-10669,Male,0,Yes,Yes,55.0,Yes,No,Fiber optic,No,Yes,Two year,Yes,Mailed check,71.46,3949.04,SYS_A,55.03544873232113,No
CUST-10749,Female,0,Yes,No,15.0,Yes,No,Fiber optic,No,No,One year,Yes,Electronic check,97.75,1404.3,SYS_C,21.718367407639224,No
CUST-11189,Female,0,Yes,Yes,60.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,90.52,5494.03,SYS_C,44.7506258264597,Yes
CUST-10374,Male,0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,Two year,No,Bank transfer,117.18,323.53,SYS_A,68.29899463304726,Yes
CUST-10469,Female,0,No,No,46.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,78.87,3641.64,SYS_A,53.555074488179955,Yes
CUST-10882,Male,0,No,No,36.0,Yes,Yes,DSL,Yes,No,One year,Yes,Mailed check,62.26,2196.99,SYS_A,71.98767738475377,No
CUST-11190,Male,0,No,No,70.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,54.54,3852.02,SYS_A,50.10882760454001,No
CUST-10687,Male,1,Yes,Yes,17.0,Yes,Yes,DSL,No,Yes,Two year,No,Bank transfer,73.73,1262.28,SYS_B,58.08111388513924,No
CUST-10032,Male,0,No,No,58.0,Yes,No,Fiber optic,Yes,No,Two year,Yes,Electronic check,117.52,6767.74,SYS_C,60.64051091875119,No
CUST-10639,Male,1,Yes,No,48.0,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,22.07,962.29,SYS_B,52.97965327081103,No
CUST-11047,male,0,No,No,31.0,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,71.46,2178.77,SYS_B,60.073129001772315,Yes
CUST-10194,Male,0,Yes,No,60.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.98,1201.8,SYS_C,48.00053649509107,No
CUST-11114,Female,0,No,No,32.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,82.35,2671.67,SYS_B,27.29393626737597,No
CUST-11122,Female,0,Yes,Yes,30.0,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,,1825.65,SYS_A,45.719597813328285,Yes
CUST-10968,Female,0,Yes,No,33.0,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,58.96,1953.14,SYS_B,55.80154854546191,No
CUST-10503,Female,0,Yes,No,26.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,88.35,2286.89,SYS_A,60.06077483653661,Yes
CUST-10915,Male,0,Yes,No,16.0,Yes,No,Fiber optic,Yes,No,Two year,No,Credit card,73.3,1260.97,SYS_C,34.97000272736098,No
CUST-10994,M,0,No,No,43.0,Yes,No,Fiber optic,Yes,No,One year,Yes,Bank transfer,101.16,4297.47,SYS_B,78.40178484236777,No
CUST-11192,Male,0,Yes,No,31.0,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,52.52,1681.73,SYS_B,60.58446850707695,No
CUST-11096,Male,1,No,No,51.0,No,No phone service,Fiber optic,No,Yes,One year,No,Electronic check,87.95,4407.45,SYS_C,30.104350307355958,No
CUST-10800,Female,1,Yes,Yes,62.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,1236.65,SYS_B,35.239528741243305,Yes
CUST-10579,Male,1,Yes,No,23.0,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,45.01,1089.44,SYS_A,44.86993597586411,No
CUST-10160,Male,0,Yes,Yes,24.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.35,407.12,SYS_B,73.50055582166067,No
CUST-10680,Female,0,No,No,,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,76.99,3525.38,SYS_B,69.19029014549135,No
CUST-10956,Female,0,Yes,Yes,53.0,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,82.43,4311.5,SYS_B,41.72185923221305,No
CUST-11139,Female,0,Yes,Yes,6.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Credit card,80.62,419.13,SYS_B,63.90045101575493,Yes
CUST-10162,Female,0,No,No,70.0,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,83.58,5825.77,SYS_B,24.31711459816408,No
CUST-10821,Male,0,No,Yes,39.0,Yes,Yes,DSL,Yes,No,One year,Yes,Bank transfer,78.12,3063.68,SYS_A,63.997711585433166,No
CUST-10705,Female,0,No,No,10.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,56.88,619.46,SYS_C,48.93545795230931,Yes
CUST-11026,Female,0,No,No,39.0,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card,88.29,3457.79,SYS_C,47.18158665067042,Yes
CUST-10877,Female,0,Yes,No,10.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,109.7,1085.37,SYS_C,42.41869947417586,Yes
CUST-10895,Male,0,No,Yes,63.0,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,48.65,3053.71,SYS_C,55.57673150117413,No
CUST-10913,Male,0,Yes,No,29.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Electronic check,103.8,3118.49,SYS_C,39.1870062525031,Yes
CUST-10300,Male,0,No,No,38.0,Yes,No,DSL,Yes,Yes,One year,Yes,Mailed check,76.66,2875.61,SYS_C,52.42518366504486,Yes
CUST-10152,Male,0,No,Yes,71.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,72.73,5210.42,SYS_A,51.112858560193274,Yes
CUST-10996,Female,1,Yes,No,40.0,Yes,No,DSL,No,Yes,Two year,Yes,Bank transfer,81.14,3321.46,SYS_B,36.35945491045668,No
CUST-11124,Female,0,Yes,Yes,52.0,Yes,No,DSL,No,Yes,Two year,Yes,Electronic check,75.12,3850.98,SYS_B,53.203503999387635,No
CUST-10509,Female,0,Yes,No,23.0,Yes,No,Fiber optic,Yes,No,One year,No,Mailed check,71.48,1569.45,SYS_B,24.154756713012272,Yes
CUST-10111,Male,0,No,No,69.0,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,103.13,7034.52,SYS_B,22.733819187522165,Yes
CUST-10226,Female,0,Yes,Yes,50.0,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,,83.89,4162.51,SYS_C,65.27477891838448,No
CUST-11003,Female,0,Yes,No,23.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,84.14,2045.51,SYS_B,60.591412011078205,Yes
CUST-10851,Female,0,Yes,Yes,63.0,Yes,Yes,DSL,Yes,Yes,Two year,Yes,Credit card,67.94,4264.66,SYS_A,50.209679354295275,No
CUST-10103,Female,0,Yes,No,58.0,Yes,No,DSL,Yes,No,One year,No,Mailed check,75.27,4379.55,SYS_A,60.97679729588327,No
CUST-10421,Female,0,Yes,No,62.0,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,21.01,1361.05,SYS_A,44.29190407923423,No
CUST-10419,Female,0,No,Yes,56.0,Yes,No,Fiber optic,No,No,One year,Yes,Bank transfer,97.93,5497.09,SYS_B,52.09817335659517,No
CUST-10967,Male,0,Yes,Yes,39.0,No,No phone service,DSL,Yes,No,Month-to-month,Yes,Electronic check,48.15,1909.73,SYS_B,51.99857429879666,No
CUST-10624,Female,0,No,Yes,45.0,Yes,No,Fiber optic,No,Yes,One year,No,Electronic check,96.48,4385.48,SYS_A,47.20835727866055,No
CUST-10586,Male,0,No,Yes,8.0,Yes,No,DSL,No,No,One year,No,Mailed check,69.32,546.38,SYS_A,44.59149902315218,No
CUST-11069,Male,0,Yes,No,65.0,Yes,Yes,DSL,No,Yes,Two year,Yes,Electronic check,67.91,4372.78,SYS_B,44.82709620360827,No
CUST-10919,male,0,No,Yes,44.0,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,56.42,2539.45,SYS_B,70.69625095816524,Yes
CUST-10672,Male,0,Yes,Yes,46.0,Yes,No,Fiber optic,Yes,No,One year,No,,115.17,5304.35,SYS_B,51.77326806948136,No
CUST-10119,Female,0,No,Yes,29.0,Yes,Yes,DSL,No,Yes,Two year,No,Electronic check,70.82,2065.34,SYS_A,40.337927632197264,No
CUST-10053,Female,0,Yes,No,54.0,No,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,75.01,4082.93,SYS_B,46.44561290083781,Yes
CUST-10151,Male,0,No,No,30.0,No,No phone service,Fiber optic,No,Yes,Month-to-month,No,Mailed check,113.56,3376.99,SYS_A,62.31354958153786,Yes
CUST-10403,Female,1,No,Yes,29.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,111.91,3209.25,SYS_A,44.084125595928,Yes
CUST-11198,Female,0,No,No,36.0,Yes,No,DSL,No,No,One year,No,Electronic check,78.3,2766.14,SYS_B,53.708050994399485,No
CUST-10207,Female,0,No,No,5.0,Yes,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer,102.21,486.28,SYS_A,63.60073525776325,No
CUST-11143,Female,0,No,Yes,16.0,Yes,Yes,DSL,No,No,One year,No,Electronic check,64.37,968.33,SYS_B,38.82174074408593,No
CUST-10658,Female,0,Yes,No,8.0,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,,109.49,961.8,SYS_B,63.86830486359953,Yes
CUST-11105,Male,0,Yes,Yes,28.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,76.78,2141.83,SYS_C,55.38242798967906,No
CUST-10232,Female,0,No,No,17.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,62.12,1052.98,SYS_B,60.738072542653846,No
CUST-10008,Female,0,Yes,Yes,59.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,66.28,3865.41,SYS_C,25.803827694862843,No
CUST-10159,Female,1,No,No,57.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.16,1175.24,SYS_A,78.46802113698686,No
CUST-10036,Male,0,No,Yes,22.0,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,23.54,505.18,SYS_C,54.56794623995185,No
CUST-10452,Male,0,Yes,No,25.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.82,396.76,SYS_A,37.524615660200496,Yes
CUST-10651,Female,0,No,No,27.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,93.48,2487.92,SYS_A,35.28051855117125,Yes
CUST-10253,Male,0,Yes,No,52.0,No,No phone service,Fiber optic,Yes,No,One year,Yes,Bank transfer,104.3,5428.02,SYS_C,34.296822458352516,No
CUST-10303,Female,0,Yes,Yes,29.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,52.23,1472.18,SYS_A,41.11102574078858,No
CUST-10896,,0,No,No,68.0,Yes,No,DSL,Yes,No,One year,No,Bank transfer,62.3,4294.18,SYS_C,47.54550506525097,No
CUST-11057,Male,0,Yes,No,50.0,No,No phone service,DSL,No,No,Two year,No,Credit card,84.09,4166.42,SYS_B,62.200339283224324,No
CUST-10880,Male,0,No,No,1.0,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,57.48,88.72,SYS_B,42.977634877286334,Yes
CUST-10571,Female,0,Yes,No,47.0,No,No phone service,DSL,Yes,No,One year,Yes,Bank transfer,51.22,2468.97,SYS_A,58.32098325483792,No
CUST-10623,Male,1,No,No,48.0,Yes,No,DSL,No,No,Month-to-month,No,Credit card,53.61,2663.37,SYS_B,47.75014323830349,No
CUST-10345,Female,0,Yes,No,5.0,Yes,No,DSL,No,No,Two year,Yes,Bank transfer,52.9,223.85,SYS_B,51.92262786006019,No
CUST-11039,Male,0,Yes,Yes,31.0,Yes,Yes,DSL,No,Yes,Two year,No,Electronic check,56.42,1675.63,SYS_B,56.07758816896093,No
CUST-11034,Male,0,No,Yes,18.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,116.5,2140.74,SYS_B,62.16339538631756,Yes
CUST-10262,Male,0,No,No,59.0,Yes,Yes,DSL,No,No,Two year,Yes,Bank transfer,53.01,3130.66,SYS_B,74.22358888957733,No
CUST-10610,M,0,No,Yes,20.0,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,77.21,1575.41,SYS_C,36.63424224188556,Yes
CUST-10297,Male,0,No,Yes,2.0,Yes,No,Fiber optic,No,No,One year,No,Electronic check,78.47,113.01,SYS_B,35.04922384787528,No
CUST-10989,Female,0,No,No,48.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,20.06,1004.73,SYS_C,45.74619259670925,No
CUST-10414,F,1,No,No,14.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,21.38,325.55,SYS_B,69.7905316373444,No
CUST-10150,Female,0,No,No,34.0,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,114.65,3931.55,SYS_B,43.593454755468095,Yes
CUST-10945,Male,0,No,No,10.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.17,145.91,SYS_C,52.67283908032724,Yes
CUST-10472,Male,0,Yes,No,29.0,No,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,107.67,3096.34,SYS_A,34.7078325251349,Yes
CUST-10952,Male,0,Yes,No,17.0,No,No phone service,Fiber optic,No,Yes,Two year,Yes,Mailed check,71.93,1150.94,SYS_C,48.501536311002745,No
CUST-10987,Male,0,Yes,No,67.0,Yes,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,105.71,7088.21,SYS_C,59.47980699760916,No
CUST-10778,Female,0,No,No,64.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,94.28,6019.54,SYS_A,18.416287531926084,Yes
CUST-10640,Male,0,No,No,2.0,Yes,No,DSL,Yes,No,Two year,No,Bank transfer,77.59,126.96,SYS_C,83.12375643495261,No
CUST-11199,Male,1,No,No,8.0,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,116.81,938.44,SYS_B,76.53946619394762,No
CUST-11138,Male,0,No,Yes,39.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,56.03,2152.29,SYS_A,50.413795274353284,No
CUST-10550,Female,0,No,No,6.0,No,No phone service,Fiber optic,No,No,Two year,Yes,Credit card,100.3,608.49,SYS_C,42.624625868604355,Yes
CUST-10928,Female,0,No,No,71.0,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,71.82,5153.2,SYS_C,67.70642535871903,Yes
CUST-10488,Female,0,No,No,20.0,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,81.4,1597.8,SYS_A,48.70108435042708,Yes
CUST-11089,Male,0,No,No,24.0,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,59.16,1421.88,SYS_B,98.23920864667497,No
CUST-10146,Female,0,No,No,58.0,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.66,1174.29,SYS_A,62.46190884654964,No
CUST-10402,female,1,No,Yes,16.0,Yes,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,65.65,1061.43,SYS_A,70.47147132283395,Yes
CUST-10954,Male,0,No,Yes,36.0,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,91.76,3287.8,SYS_A,68.4986447372863,No
CUST-11133,Male,0,Yes,No,68.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,101.25,6842.61,SYS_B,44.349492704416555,No
CUST-10659,Female,1,Yes,No,57.0,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,70.94,4060.64,SYS_A,42.27953883025644,Yes
CUST-10463,Female,0,Yes,Yes,45.0,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,74.47,3265.78,SYS_C,60.012633837226076,No
CUST-10186,Female,0,No,Yes,40.0,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,84.51,3319.83,SYS_A,62.965480195843924,Yes
CUST-10608,Female,0,Yes,No,69.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,87.49,6171.21,SYS_C,53.744390384070925,Yes
CUST-10143,,0,No,No,47.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,94.32,4415.49,SYS_B,69.23738055911903,Yes
CUST-10751,Female,0,Yes,No,20.0,Yes,No,DSL,No,No,One year,Yes,Credit card,55.21,1110.68,SYS_C,53.412009018210476,No
CUST-10981,Female,,Yes,No,46.0,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,105.52,4860.08,SYS_A,26.204973873021647,Yes
